it,sol,rhsl1,rhsl2,rhslinf,dyl1,dyl2,dylinf,relerr
187,5,3.040605e+00,1.666775e-01,1.173368e-01,3.848099e+03,1.503933e+01,6.126627e-02,3.889032e-08
187,6,6.062710e-01,3.617053e-02,2.373355e-02,1.527213e+03,5.972493e+00,4.777004e-02,3.719795e-08
188,1,2.071392e+11,2.100567e+10,1.543621e+10,1.060372e+10,4.287304e+07,2.136285e+05,4.992706e-08
188,2,3.718345e+04,3.774608e+03,2.773317e+03,3.693003e+04,1.443163e+02,5.811810e-01,4.822777e-08
188,3,3.353055e+04,3.403968e+03,2.500975e+03,1.786263e+05,6.978117e+02,2.802025e+00,4.759493e-08
188,4,4.630599e+00,2.143582e-01,1.486227e-01,1.354084e+04,5.290457e+01,2.818556e-01,3.782700e-08
188,5,4.573274e+00,2.134781e-01,1.480132e-01,1.442462e+04,5.635637e+01,2.964597e-01,2.889760e-08
188,6,4.500990e+00,2.123327e-01,1.473105e-01,1.563346e+04,6.107852e+01,3.168411e-01,4.446918e-08
189,1,2.078568e+11,2.107829e+10,1.548955e+10,1.031352e+10,4.176371e+07,2.092675e+05,2.076551e-08
189,2,3.708822e+04,3.764920e+03,2.766195e+03,1.569396e+04,6.142603e+01,2.559082e-01,2.072791e-08
189,3,3.361065e+04,3.411974e+03,2.506866e+03,6.194686e+04,2.420049e+02,1.140171e+00,2.068918e-08
189,4,5.380463e+00,1.841154e-01,1.253354e-01,1.371171e+03,5.400211e+00,9.298387e-02,2.046802e-08
190,1,2.086583e+11,2.115949e+10,1.554922e+10,1.023510e+10,4.146589e+07,2.087359e+05,3.384017e-08
190,2,3.711481e+04,3.767604e+03,2.768167e+03,1.022654e+04,4.005390e+01,1.722752e-01,3.377850e-08
190,3,3.342609e+04,3.391145e+03,2.491543e+03,5.199974e+06,2.031630e+04,1.220006e+02,3.261528e-08
190,4,8.695773e+00,2.998083e+00,2.114778e+00,1.038297e+06,4.056474e+03,2.422149e+01,1.076447e-07
190,5,8.699756e+00,3.001805e+00,2.117418e+00,1.039579e+06,4.061569e+03,2.429359e+01,1.351790e-07
190,6,8.706415e+00,3.008026e+00,2.121831e+00,1.041753e+06,4.070042e+03,2.433495e+01,1.763412e-07
191,1,2.084508e+11,2.113847e+10,1.553377e+10,1.026210e+10,4.156942e+07,2.092116e+05,3.333091e-08
191,2,3.707180e+04,3.763243e+03,2.764962e+03,1.153079e+04,4.515978e+01,1.920428e-01,3.318213e-08
191,3,3.367941e+04,3.418921e+03,2.511973e+03,4.643836e+04,1.814205e+02,7.964283e-01,3.343638e-08
191,4,5.349026e+00,1.937257e-01,1.326399e-01,1.244187e+04,4.862225e+01,2.252569e-01,3.724900e-08
191,5,4.937302e+00,1.876959e-01,1.294578e-01,1.337990e+04,5.228501e+01,2.351931e-01,4.861859e-08
191,6,3.627210e+00,1.799049e-01,1.256144e-01,1.516566e+04,5.925668e+01,2.436920e-01,4.520950e-08
192,1,2.281708e+11,2.313670e+10,1.700231e+10,1.020618e+10,4.135373e+07,2.079395e+05,4.571224e-08
192,2,3.705153e+04,3.760948e+03,2.763295e+03,8.609127e+03,3.372987e+01,1.463872e-01,4.537503e-08
192,3,3.385193e+04,3.436209e+03,2.524694e+03,1.834617e+04,7.169993e+01,3.045676e-01,4.537314e-08
192,4,3.778612e+00,1.633543e-01,1.120760e-01,1.194348e+04,4.666471e+01,2.571383e-01,2.849701e-08
193,1,2.428873e+11,2.462734e+10,1.809771e+10,1.020878e+10,4.136204e+07,2.074375e+05,4.365870e-08
193,2,3.693996e+04,3.749381e+03,2.754793e+03,7.321943e+03,2.868662e+01,1.256157e-01,4.350472e-08
193,3,3.332440e+04,3.382424e+03,2.485174e+03,6.337835e+03,2.483178e+01,1.131953e-01,4.350388e-08
193,4,3.681341e+00,2.065516e-01,1.229852e-01,3.281117e+03,1.287694e+01,2.267358e-01,3.536624e-08
194,1,2.477145e+11,2.511632e+10,1.845703e+10,1.022223e+10,4.141470e+07,2.080154e+05,4.812433e-08
194,2,3.693287e+04,3.748590e+03,2.754211e+03,8.180552e+03,3.203890e+01,1.382390e-01,4.812209e-08
194,3,3.413082e+04,3.464224e+03,2.545274e+03,1.213492e+04,4.744339e+01,1.975801e-01,4.809500e-08
194,4,4.489733e+00,1.462994e-01,9.489273e-02,6.015224e+02,2.412859e+00,6.512450e-02,4.656389e-08
194,5,4.209477e+00,1.374911e-01,8.907465e-02,4.414446e+02,1.807626e+00,6.255684e-02,4.643854e-08
194,6,3.855198e+00,1.264042e-01,8.178339e-02,2.417980e+02,1.081129e+00,5.928736e-02,4.616049e-08
195,1,2.568000e+11,2.603792e+10,1.913458e+10,1.020098e+10,4.133712e+07,2.086368e+05,3.044153e-08
195,2,3.684892e+04,3.740133e+03,2.748040e+03,6.104287e+03,2.393209e+01,1.058627e-01,3.047417e-08
195,3,3.379551e+04,3.430238e+03,2.520344e+03,1.261864e+03,5.150280e+00,7.285584e-02,3.047126e-08
195,4,2.631463e+00,1.411583e-01,9.542428e-02,3.134182e+03,1.225519e+01,4.948649e-02,3.922717e-08
196,1,3.067893e+11,3.109987e+10,2.285429e+10,1.021016e+10,4.136948e+07,2.081074e+05,2.222560e-08
196,2,3.688674e+04,3.743169e+03,2.750249e+03,6.444148e+03,2.524694e+01,1.091980e-01,2.212732e-08
196,3,3.323301e+04,3.372424e+03,2.477846e+03,1.125422e+04,4.404017e+01,1.821613e-01,2.212686e-08
196,4,3.491858e+00,3.058336e-01,1.825863e-01,7.531189e+04,2.944226e+02,2.840994e+00,3.917239e-07
197,1,3.271778e+11,3.316338e+10,2.437059e+10,1.027734e+10,4.163366e+07,2.104734e+05,2.870556e-08
197,2,3.681780e+04,3.735801e+03,2.744823e+03,1.151986e+04,4.505183e+01,1.870396e-01,2.857574e-08
197,3,3.323491e+04,3.372309e+03,2.477747e+03,7.778803e+04,3.039061e+02,1.256323e+00,2.863536e-08
197,4,3.910853e+00,1.958424e-01,1.368809e-01,4.181222e+03,1.637718e+01,2.263525e-01,6.860518e-08
198,1,3.316470e+11,3.361568e+10,2.470295e+10,1.022483e+10,4.143181e+07,2.096120e+05,4.424184e-08
198,2,3.666014e+04,3.719734e+03,2.733015e+03,5.531356e+03,2.168446e+01,9.411831e-02,4.582089e-08
198,3,3.308493e+04,3.356994e+03,2.466495e+03,5.917471e+03,2.320066e+01,2.016915e-01,4.611223e-08
198,4,3.920638e+00,7.127365e-01,4.924321e-01,2.449252e+04,9.569878e+01,3.824936e-01,4.246847e-08
199,1,3.698919e+11,3.748587e+10,2.754675e+10,1.054324e+10,4.264601e+07,2.130350e+05,4.936102e-08
199,2,3.660760e+04,3.713783e+03,2.728616e+03,2.711890e+04,1.059879e+02,4.238764e-01,4.922737e-08
199,3,3.331408e+04,3.379796e+03,2.483210e+03,3.376107e+05,1.318820e+03,5.299346e+00,4.899375e-08
199,4,4.922670e+00,1.841497e-01,1.266362e-01,1.850493e+04,7.229201e+01,3.361318e-01,7.605297e-07
200,1,3.698846e+11,3.748576e+10,2.754670e+10,1.037602e+10,4.200385e+07,2.100771e+05,3.107987e-08
200,2,3.614543e+04,3.666980e+03,2.694229e+03,9.262946e+03,3.624758e+01,1.506950e-01,3.092439e-08
200,3,3.254462e+04,3.301599e+03,2.425768e+03,8.478317e+05,3.311947e+03,1.390489e+01,3.553460e-08
200,4,4.801613e+00,4.812876e-01,3.062061e-01,3.926514e+05,1.533832e+03,6.286839e+00,4.404040e-06
200,5,4.739805e+00,5.055239e-01,3.262282e-01,4.182595e+05,1.633867e+03,6.698374e+00,4.885280e-06
200,6,4.766709e+00,1.433761e+00,1.008235e+00,1.291644e+06,5.045639e+03,2.075991e+01,1.262222e-05
